GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,ABX001,ABX002,ABX003,ABX004,ABX005,ABX006,ABX007,ABX008,ABX009,ABX010,ABX011,ABX012,ABX013,ABX014,ABX015,ABX016,ABX017,ABX018,ABX019,ABX020,ABX021,ABX022,ABX023,ABX024,ABO001,ABO002,ABO003,ABO004,ABO005,ABO006,ABQ001,ABQ002
"G4700850","1830","Tennessee","470","Humphreys","0850","Humphreys",140,140,45,14,7,0,150,154,41,27,7,0,6,3,2,1,0,0,3,8,3,2,2,0,2751,2681,346,379,12,18,725,30
"G4700870","1830","Tennessee","470","Jackson","0870","Jackson",234,158,57,32,14,0,206,158,85,56,18,1,26,23,6,7,6,0,28,27,5,15,3,0,4309,4224,495,524,68,78,1019,146
"G4700890","1830","Tennessee","470","Jefferson","0890","Jefferson",222,199,107,41,19,0,247,209,91,58,29,0,7,14,2,6,10,0,14,11,6,7,6,0,5300,5196,588,634,39,44,1222,83
"G4700930","1830","Tennessee","470","Knox","0930","Knox",333,370,161,98,31,0,366,362,163,105,44,0,23,15,7,12,3,0,12,14,15,2,5,0,6155,6202,993,1040,60,48,2033,108
"G4700990","1830","Tennessee","470","Lawrence","0990","Lawrence",98,96,56,18,6,0,107,99,50,18,4,0,3,0,0,0,0,0,2,2,1,0,0,0,2492,2359,274,278,3,5,552,8
"G4701030","1830","Tennessee","470","Lincoln","1030","Lincoln",831,669,285,166,50,0,788,703,361,185,52,1,17,3,6,6,4,0,8,8,6,4,2,0,9179,8741,2001,2090,36,28,4091,64
"G4701070","1830","Tennessee","470","McMinn","1070","Mcminn",265,229,74,41,18,0,220,249,116,54,16,0,4,0,4,2,2,0,4,3,2,0,1,0,6717,6439,627,655,12,10,1282,22
"G4701090","1830","Tennessee","470","McNairy","1090","Mcnairy",77,64,18,13,3,0,86,71,30,11,4,0,0,0,1,0,0,0,1,1,0,0,1,0,2755,2561,175,202,1,3,377,4
"G4701130","1830","Tennessee","470","Madison","1130","Madison",849,726,327,162,40,0,750,740,357,178,38,0,6,1,2,5,2,1,13,5,6,0,1,1,3895,3489,2104,2063,17,26,4167,43
"G4701150","1830","Tennessee","470","Marion","1150","Marion",51,49,16,5,0,0,54,57,20,13,2,1,0,0,1,1,0,0,0,1,0,0,1,0,2756,2480,121,147,2,2,268,4
"G4701190","1830","Tennessee","470","Maury","1190","Maury",1929,1528,763,362,101,1,1799,1625,816,392,117,1,7,2,3,3,5,1,2,1,1,3,3,0,9326,8874,4684,4750,21,10,9434,31
"G4701230","1830","Tennessee","470","Monroe","1230","Monroe",210,203,70,37,9,0,185,195,81,47,15,1,4,7,1,3,3,0,7,5,3,3,1,0,6362,6256,529,524,18,19,1053,37
"G4701250","1830","Tennessee","470","Montgomery","1250","Montgomery",1167,892,518,274,85,2,1048,921,501,283,109,1,5,9,8,4,8,0,12,4,4,3,6,0,4407,4078,2938,2863,34,29,5801,63
"G4701290","1830","Tennessee","470","Morgan","1290","Morgan",7,11,2,1,2,0,10,18,7,1,1,0,1,0,2,0,0,0,2,0,1,0,0,0,1297,1219,23,37,3,3,60,6
"G4701310","1830","Tennessee","470","Obion","1310","Obion",66,66,28,16,4,0,53,50,29,21,4,0,0,0,0,0,0,0,0,1,0,0,0,0,907,854,180,157,0,1,337,1
"G4701330","1830","Tennessee","470","Overton","1330","Overton",162,142,47,31,11,0,150,168,75,47,9,0,15,15,3,6,2,0,7,6,5,7,1,0,3694,3639,393,449,41,26,842,67
"G4701350","1830","Tennessee","470","Perry","1350","Perry",76,60,35,10,6,3,60,68,51,24,14,1,1,0,3,0,0,1,0,0,0,0,0,0,3668,3013,190,218,5,0,408,5
"G4701430","1830","Tennessee","470","Rhea","1430","Rhea",130,110,38,20,9,3,123,100,68,36,8,2,0,1,0,2,0,0,0,0,0,0,0,0,3828,3708,310,337,3,0,647,3
"G4701450","1830","Tennessee","470","Roane","1450","Roane",219,185,68,38,15,0,208,207,98,63,17,0,19,16,7,4,4,0,11,14,5,8,5,0,5070,5060,525,593,50,43,1118,93
"G4701470","1830","Tennessee","470","Robertson","1470","Robertson",724,576,282,163,48,2,677,603,292,161,70,3,16,8,10,5,2,0,20,16,9,5,4,0,4877,4699,1795,1806,41,54,3601,95
"G4701490","1830","Tennessee","470","Rutherford","1490","Rutherford",1682,1337,684,411,122,3,1717,1401,751,427,112,2,36,20,7,14,6,0,26,26,9,9,8,0,8836,8488,4239,4410,83,78,8649,161
"G4701550","1830","Tennessee","470","Sevier","1550","Sevier",70,72,32,15,10,0,55,65,24,26,13,0,2,0,1,1,1,0,3,1,3,0,0,0,2650,2673,199,183,5,7,382,12
"G4701570","1830","Tennessee","470","Shelby","1570","Shelby",382,349,172,97,17,0,379,348,179,103,23,0,7,13,11,5,3,0,7,8,2,2,4,0,1974,1563,1017,1032,39,23,2049,62
"G4701590","1830","Tennessee","470","Smith","1590","Smith",879,717,304,168,78,0,837,721,403,199,76,2,17,14,7,5,2,0,21,17,3,5,4,0,7798,7629,2146,2238,45,50,4384,95
"G4701610","1830","Tennessee","470","Stewart","1610","Stewart",283,278,125,59,12,3,236,229,104,53,17,1,23,13,3,8,4,0,20,14,4,6,4,0,2837,2632,760,640,51,48,1400,99
"G4701630","1830","Tennessee","470","Sullivan","1630","Sullivan",241,220,100,48,33,1,192,193,79,57,22,1,43,21,9,18,6,0,49,16,20,14,8,0,4435,4247,643,544,97,107,1187,204
"G4701650","1830","Tennessee","470","Sumner","1650","Sumner",1421,1219,542,332,84,2,1383,1230,588,365,90,1,16,32,7,10,11,0,16,19,5,11,6,0,6702,6477,3600,3657,76,57,7257,133
"G4701670","1830","Tennessee","470","Tipton","1670","Tipton",330,305,161,68,17,0,320,312,145,52,22,0,5,1,1,1,0,0,4,1,3,1,0,0,2002,1566,881,851,8,9,1732,17
"G4701770","1830","Tennessee","470","Warren","1770","Warren",303,248,88,61,14,0,318,290,148,63,23,0,6,6,3,0,1,0,8,5,2,6,1,2,6995,6619,714,842,16,24,1556,40
"G4701790","1830","Tennessee","470","Washington","1790","Washington",184,207,74,37,5,1,171,194,87,63,16,1,25,21,8,12,6,0,18,20,13,14,7,1,4911,4899,508,532,72,73,1040,145
"G4701810","1830","Tennessee","470","Wayne","1810","Wayne",50,44,11,13,4,0,62,57,25,8,4,1,4,0,1,0,0,0,1,2,1,5,0,0,2937,2783,122,157,5,9,279,14
"G4701830","1830","Tennessee","470","Weakley","1830","Weakley",172,132,63,33,4,0,155,174,72,40,3,0,0,0,2,1,0,0,0,0,0,1,1,0,2049,1895,404,444,3,2,848,5
"G4701850","1830","Tennessee","470","White","1850","White",175,164,56,43,7,0,180,174,77,39,7,0,15,9,7,5,2,0,9,10,6,3,1,0,4576,4402,445,477,38,29,922,67
"G4701870","1830","Tennessee","470","Williamson","1870","Williamson",2146,1674,779,469,145,2,1993,1803,871,487,134,2,23,13,7,15,8,0,25,11,5,11,10,1,8235,7769,5215,5290,66,63,10505,129
"G4701890","1830","Tennessee","470","Wilson","1890","Wilson",1245,942,397,224,59,15,1168,996,534,278,85,1,66,41,32,17,19,2,38,45,20,10,11,0,9846,9381,2882,3062,177,124,5944,301
"G5000010","1830","Vermont","500","Addison","0010","Addison",0,0,0,0,0,0,0,0,0,0,0,0,15,6,10,3,6,1,8,13,8,6,9,2,12538,12315,0,0,41,46,0,87
"G5000030","1830","Vermont","500","Bennington","0030","Bennington",0,0,0,0,0,0,0,0,0,0,0,0,19,11,19,6,5,0,13,13,11,8,3,0,8745,8615,0,0,60,48,0,108
"G5000050","1830","Vermont","500","Caledonia","0050","Caledonia",0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,0,4,6,3,2,3,0,10431,10508,0,0,10,18,0,28
"G5000070","1830","Vermont","500","Chittenden","0070","Chittenden",0,0,0,0,0,0,0,0,0,0,0,0,16,12,8,6,9,0,21,17,13,6,4,0,11044,10609,0,0,51,61,0,112
"G5000090","1830","Vermont","500","Essex","0090","Essex",0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,2,0,3,3,1,0,1,0,1948,2017,0,0,8,8,0,16
"G5000110","1830","Vermont","500","Franklin","0110","Franklin",0,0,0,0,0,0,0,0,0,0,0,0,10,17,5,7,5,1,17,11,7,11,5,0,12338,12091,0,0,45,51,0,96
"G5000130","1830","Vermont","500","Grand Isle","0130","Grand Isle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,1744,0,0,0,0,0,0
"G5000170","1830","Vermont","500","Orange","0170","Orange",0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,0,6,2,1,2,4,0,13426,13830,0,0,14,15,0,29
"G5000190","1830","Vermont","500","Orleans","0190","Orleans",0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4,1,0,5,8,1,4,3,0,7081,6863,0,0,15,21,0,36
"G5000210","1830","Vermont","500","Rutland","0210","Rutland",0,0,0,0,0,0,0,0,0,0,0,0,19,17,7,11,6,0,11,13,9,5,13,0,15760,15423,0,0,60,51,0,111
"G5000230","1830","Vermont","500","Washington","0230","Washington",0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,6,0,0,2,1,2,5,0,0,10491,10863,0,0,14,10,0,24
"G5000250","1830","Vermont","500","Windham","0250","Windham",0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,1,1,1,3,5,4,4,5,0,14190,14520,0,0,17,21,0,38
"G5000270","1830","Vermont","500","Windsor","0270","Windsor",0,0,0,0,0,0,0,0,0,0,0,0,26,32,15,11,7,0,28,39,13,18,7,0,20052,20377,0,0,91,105,0,196
"G5100010","1830","Virginia","510","Accomack","0010","Accomack",764,812,382,313,133,0,736,688,392,271,160,3,433,273,179,122,133,0,409,369,255,200,170,1,4495,4963,2404,2250,1140,1404,4654,2544
"G5100030","1830","Virginia","510","Albemarle","0030","Albemarle",2021,1781,1091,825,235,0,2115,1709,987,633,280,2,95,60,43,36,19,0,68,72,44,33,14,0,5404,5051,5953,5726,253,231,11679,484
"G5100050","1830","Virginia","510","Alleghany","0050","Alleghany",95,106,86,31,10,0,82,79,34,35,13,0,10,2,6,8,0,0,9,3,6,3,1,0,1142,1055,328,243,26,22,571,48
"G5100070","1830","Virginia","510","Amelia","0070","Amelia",1299,1005,696,521,239,3,1367,1020,714,442,212,5,37,32,16,11,7,0,40,31,17,19,10,0,1598,1695,3763,3760,103,117,7523,220
"G5100090","1830","Virginia","510","Amherst","0090","Amherst",1040,786,539,415,156,0,1077,852,569,357,134,0,39,28,22,13,13,0,48,43,22,19,16,0,2965,2918,2936,2989,115,148,5925,263
"G5100150","1830","Virginia","510","Augusta","0150","Augusta",783,686,369,273,88,1,754,668,341,216,84,2,86,52,32,30,7,0,81,42,40,27,7,0,7701,7556,2200,2065,207,197,4265,404
"G5100170","1830","Virginia","510","Bath","0170","Bath",217,184,85,58,24,0,209,184,86,61,31,1,11,7,4,5,5,0,12,8,7,3,3,0,1406,1391,568,572,32,33,1140,65
"G5100190","1830","Virginia","510","Bedford","0190","Bedford",1615,1359,811,495,139,0,1569,1307,830,486,170,1,62,50,28,28,10,1,47,56,31,16,12,0,5588,5535,4419,4363,179,162,8782,341
"G5100195","1830","Virginia","510","Berkeley","0195","Berkeley",364,367,143,113,46,1,335,294,136,85,35,0,37,44,21,18,17,2,35,40,17,22,23,0,4191,4132,1034,885,139,137,1919,276
"G5100230","1830","Virginia","510","Botetourt","0230","Botetourt",724,696,466,255,116,0,723,577,346,191,74,2,67,38,45,32,12,0,58,53,40,28,13,0,5920,5878,2257,1913,194,192,4170,386
"G5100237","1830","Virginia","510","Brooke","0237","Brooke",44,45,10,9,6,0,34,42,22,13,3,0,9,4,2,4,2,0,6,4,5,2,1,0,3505,3269,114,114,21,18,228,39
"G5100250","1830","Virginia","510","Brunswick","0250","Brunswick",1823,1337,915,601,244,4,1854,1363,842,534,235,6,105,97,41,42,22,0,102,88,53,36,26,0,2575,2822,4924,4834,307,305,9758,612
"G5100290","1830","Virginia","510","Buckingham","0290","Buckingham",2030,1646,1105,693,162,0,2022,1542,988,575,166,0,28,43,27,10,9,0,33,38,28,20,9,0,3618,3559,5636,5293,117,128,10929,245
"G5100293","1830","Virginia","510","Cabell","0293","Cabell",116,94,39,26,13,1,94,89,49,31,9,0,10,5,5,2,1,0,14,5,5,7,2,0,2724,2543,289,272,23,33,561,56
"G5100310","1830","Virginia","510","Campbell","0310","Campbell",1664,1391,866,622,193,2,1645,1427,881,577,225,3,123,127,86,48,23,0,119,139,92,69,33,0,4995,5000,4738,4758,407,452,9496,859
"G5100330","1830","Virginia","510","Caroline","0330","Caroline",1857,1471,949,676,311,4,1970,1557,985,673,281,7,98,70,50,30,10,0,81,82,55,33,11,0,3183,3316,5268,5473,258,262,10741,520
"G5100360","1830","Virginia","510","Charles City","0360","Charles City",513,389,276,238,89,0,489,412,274,168,108,1,133,138,62,49,27,2,108,109,48,65,20,0,858,924,1505,1452,411,350,2957,761
"G5100370","1830","Virginia","510","Charlotte","0370","Charlotte",1688,1404,908,607,233,2,1659,1389,789,534,220,0,35,33,20,15,8,0,39,39,20,14,13,0,2744,2839,4842,4591,111,125,9433,236
"G5100410","1830","Virginia","510","Chesterfield","0410","Chesterfield",1651,1424,1359,988,282,2,1605,1261,895,615,253,2,75,92,47,33,25,1,72,99,56,54,37,0,3833,3876,5706,4631,273,318,10337,591
"G5100470","1830","Virginia","510","Culpeper","0470","Culpeper",2291,1524,1014,665,260,4,2267,1512,1069,565,244,2,108,52,41,34,29,0,102,82,72,28,16,0,6083,5963,5758,5659,264,300,11417,564
"G5100490","1830","Virginia","510","Cumberland","0490","Cumberland",1317,1065,736,540,190,0,1238,990,619,415,197,2,56,34,28,33,15,0,49,41,34,22,15,0,2019,2035,3848,3461,166,161,7309,327
"G5100530","1830","Virginia","510","Dinwiddie","0530","Dinwiddie",1316,1033,651,553,212,1,1414,1051,615,439,221,0,184,108,52,43,35,0,160,119,70,59,28,0,2525,2690,3766,3740,422,436,7506,858
"G5100550","1830","Virginia","510","Elizabeth City","0550","Elizabeth City",299,360,311,177,52,2,342,294,186,135,59,1,17,26,31,4,8,0,11,10,9,10,5,0,1534,1170,1201,1017,86,45,2218,131
"G5100570","1830","Virginia","510","Essex","0570","Essex",1197,911,550,393,179,0,1129,914,568,373,191,2,79,56,41,25,10,0,107,67,51,20,11,0,1707,1940,3230,3177,211,256,6407,467
"G5100590","1830","Virginia","510","Fairfax","0590","Fairfax",785,602,279,269,112,0,707,543,320,245,138,1,58,39,16,19,14,0,63,32,24,27,19,0,2456,2436,2047,1954,146,165,4001,311
"G5100610","1830","Virginia","510","Fauquier","0610","Fauquier",2439,1787,1002,675,367,1,2453,1680,1088,630,399,2,129,96,36,43,21,1,109,80,39,39,20,0,6467,6483,6271,6252,326,287,12523,613
"G5100650","1830","Virginia","510","Fluvanna","0650","Fluvanna",683,558,338,225,98,0,668,567,349,207,102,0,36,25,17,18,6,0,23,28,20,16,14,0,2117,2106,1902,1893,102,101,3795,203
"G5100670","1830","Virginia","510","Franklin","0670","Franklin",954,740,402,237,100,0,999,772,403,270,111,0,44,38,9,7,10,0,31,26,10,13,7,0,4918,4810,2433,2555,108,87,4988,195
"G5100690","1830","Virginia","510","Frederick","0690","Frederick",1311,1184,611,447,192,0,1370,1081,564,447,209,4,200,145,85,79,77,0,237,169,118,92,62,1,8749,8612,3745,3675,586,679,7420,1265
"G5100710","1830","Virginia","510","Giles","0710","Giles",96,75,39,21,0,0,76,93,29,30,6,0,12,9,5,3,1,0,9,4,3,2,1,0,2410,2350,231,234,30,19,465,49
"G5100730","1830","Virginia","510","Gloucester","0730","Gloucester",1022,774,498,359,230,2,960,753,535,335,220,3,109,84,34,35,12,1,95,117,45,43,26,2,2117,2197,2885,2806,275,328,5691,603
"G5100750","1830","Virginia","510","Goochland","0750","Goochland",1003,776,583,468,133,1,1040,761,450,335,165,1,154,91,41,63,40,0,129,113,68,56,40,1,1849,2008,2964,2752,389,407,5716,796
"G5100770","1830","Virginia","510","Grayson","0770","Grayson",105,63,32,18,4,0,91,74,46,24,5,0,6,9,3,3,1,0,9,9,3,4,5,0,3637,3524,222,240,22,30,462,52
"G5100775","1830","Virginia","510","Greenbrier","0775","Greenbrier",190,223,100,54,27,0,200,200,86,57,22,0,18,8,6,6,1,0,7,10,4,3,2,0,3996,3786,594,565,39,26,1159,65
"G5100810","1830","Virginia","510","Greensville","0810","Greensville",861,673,439,283,111,5,850,670,419,269,98,3,57,45,26,21,8,1,58,49,31,22,14,0,1048,1056,2372,2309,158,174,4681,332
"G5100830","1830","Virginia","510","Halifax","0830","Halifax",2732,2194,1259,829,303,0,2713,2166,1256,742,333,1,107,71,71,36,11,0,96,99,66,26,7,0,6367,6549,7317,7211,296,294,14528,590
"G5100833","1830","Virginia","510","Hampshire","0833","Hampshire",266,237,92,62,26,0,260,197,98,67,24,1,32,25,9,13,11,0,22,15,10,12,4,0,4981,4815,683,647,90,63,1330,153
"G5100850","1830","Virginia","510","Hanover","0850","Hanover",1638,1329,761,572,269,0,1712,1369,787,562,276,3,90,54,33,23,20,0,74,60,47,26,22,0,3130,3396,4569,4709,220,229,9278,449
"G5100853","1830","Virginia","510","Hardy","0853","Hardy",255,195,110,58,19,1,207,170,97,37,18,0,39,29,21,13,10,0,38,37,10,18,8,0,2810,2598,638,529,112,111,1167,223
"G5100857","1830","Virginia","510","Harrison","0857","Harrison",163,98,38,36,8,0,157,138,67,52,14,0,13,3,10,3,2,0,11,13,5,3,1,0,7131,6756,343,428,31,33,771,64
"G5100870","1830","Virginia","510","Henrico","0870","Henrico",952,876,757,551,194,12,913,703,546,300,125,3,160,112,88,105,52,1,162,111,134,105,58,1,2826,2890,3342,2590,518,571,5932,1089
"G5100890","1830","Virginia","510","Henry","0890","Henry",533,418,236,161,67,0,510,454,251,167,70,1,34,32,11,3,4,0,32,28,18,7,5,0,2043,2015,1415,1453,84,90,2868,174
"G5100930","1830","Virginia","510","Isle Of Wight","0930","Isle Of Wight",802,648,379,290,170,1,674,530,361,273,143,1,204,162,79,56,39,0,227,218,114,80,43,0,2390,2633,2290,1982,540,682,4272,1222
"G5100950","1830","Virginia","510","James City","0950","James City",342,265,177,153,60,1,316,269,201,135,64,0,112,65,40,31,20,0,114,89,47,39,15,0,655,628,998,985,268,304,1983,572
"G5100953","1830","Virginia","510","Jefferson","0953","Jefferson",673,684,363,275,92,0,675,596,306,237,98,0,81,73,41,32,28,0,77,63,46,29,23,0,4306,4129,2087,1912,255,238,3999,493
"G5100957","1830","Virginia","510","Kanawha","0957","Kanawha",294,282,269,142,26,0,259,211,128,83,22,1,16,9,4,12,1,0,13,4,7,5,5,0,4140,3393,1013,704,42,34,1717,76
"G5100970","1830","Virginia","510","King And Queen","0970","King And Queen",1244,839,515,404,182,1,1243,895,611,392,187,1,87,60,26,22,13,1,76,60,37,20,14,0,2280,2434,3185,3329,209,207,6514,416
"G5100990","1830","Virginia","510","King George","0990","King George",588,550,352,238,123,0,604,511,285,275,109,0,48,50,21,12,11,0,55,39,22,18,11,0,1189,1286,1851,1784,142,145,3635,287
"G5101010","1830","Virginia","510","King William","1010","King William",1092,855,533,370,176,1,1178,889,628,403,181,4,67,44,25,21,11,0,55,58,26,24,16,0,1549,1606,3027,3283,168,179,6310,347
"G5101030","1830","Virginia","510","Lancaster","1030","Lancaster",494,369,179,170,76,0,473,335,247,193,95,1,26,22,14,7,4,1,47,31,17,13,11,0,922,1054,1288,1344,74,119,2632,193
"G5101050","1830","Virginia","510","Lee","1050","Lee",129,112,35,18,2,0,111,119,52,25,9,0,3,1,1,2,2,0,3,1,1,2,3,0,2954,2876,296,316,9,10,612,19
"G5101053","1830","Virginia","510","Lewis","1053","Lewis",28,28,12,5,3,0,30,35,14,11,6,0,1,2,0,0,1,0,4,2,2,0,1,0,3085,2971,76,96,4,9,172,13
"G5101057","1830","Virginia","510","Logan","1057","Logan",35,25,11,2,1,0,30,31,13,9,6,0,0,0,1,0,3,0,0,0,0,1,1,0,1820,1691,74,89,4,2,163,6
"G5101070","1830","Virginia","510","Loudoun","1070","Loudoun",912,841,460,371,159,1,929,811,417,295,166,1,208,117,71,62,51,0,180,154,98,74,64,0,7719,7778,2744,2619,509,570,5363,1079
"G5101090","1830","Virginia","510","Louisa","1090","Louisa",1719,1346,732,587,234,1,1819,1390,774,551,228,1,53,42,15,15,11,0,63,42,26,18,16,0,3197,3271,4619,4763,136,165,9382,301
"G5101110","1830","Virginia","510","Lunenburg","1110","Lunenburg",1399,1018,664,483,155,2,1354,963,620,414,160,1,38,48,17,8,7,0,45,41,18,15,8,0,2170,2309,3721,3512,118,127,7233,245
"G5101130","1830","Virginia","510","Madison","1130","Madison",934,693,399,295,124,0,957,641,393,297,143,0,13,11,4,3,1,0,11,13,8,5,2,0,2148,2141,2445,2431,32,39,4876,71
"G5101137","1830","Virginia","510","Mason","1137","Mason",141,130,34,29,7,0,122,130,65,36,19,0,8,5,3,0,4,0,10,7,2,2,4,0,2947,2829,341,372,20,25,713,45
"G5101150","1830","Virginia","510","Matthews","1150","Matthews",609,457,272,199,93,1,663,519,356,193,116,3,33,30,14,9,6,0,40,34,8,10,5,0,1884,2110,1631,1850,92,97,3481,189
"G5101170","1830","Virginia","510","Mecklenburg","1170","Mecklenburg",2267,1702,1193,839,301,27,2208,1630,1049,636,260,5,186,104,71,46,20,3,171,131,81,57,18,1,3716,3755,6329,5788,430,459,12117,889
"G5101190","1830","Virginia","510","Middlesex","1190","Middlesex",367,323,154,127,106,2,377,323,157,114,88,0,20,12,7,5,3,1,17,21,7,9,14,0,914,954,1079,1059,48,68,2138,116
"G5101193","1830","Virginia","510","Monongalia","1193","Monongalia",55,54,21,17,14,0,55,65,43,26,12,0,16,17,13,7,4,0,23,18,9,8,4,0,6857,6718,161,201,57,62,362,119
"G5101197","1830","Virginia","510","Monroe","1197","Monroe",133,109,61,24,13,0,111,122,61,34,14,0,20,12,4,3,2,0,17,11,6,6,2,0,3584,3449,340,342,41,42,682,83
"G5101210","1830","Virginia","510","Montgomery","1210","Montgomery",371,322,182,101,35,0,391,324,168,92,40,0,4,14,6,0,3,0,13,7,6,2,1,0,5191,5033,1011,1015,27,29,2026,56
"G5101215","1830","Virginia","510","Morgan","1215","Morgan",30,24,11,10,0,0,24,27,19,6,2,0,1,6,2,1,1,0,4,4,1,2,0,0,1304,1215,75,78,11,11,153,22
"G5101230","1830","Virginia","510","Nansemond","1230","Nansemond",861,688,437,384,178,2,845,662,430,301,151,4,336,230,128,82,48,1,293,236,156,110,76,2,2485,2658,2550,2393,825,873,4943,1698
"G5101250","1830","Virginia","510","Nelson","1250","Nelson",1074,868,544,368,156,0,1087,799,597,329,122,2,18,25,5,4,7,0,23,22,3,9,6,0,2549,2637,3010,2936,59,63,5946,122
"G5101270","1830","Virginia","510","New Kent","1270","New Kent",628,481,235,254,121,0,582,502,327,266,134,0,50,31,17,12,31,0,64,53,30,26,27,1,1287,1299,1719,1811,141,201,3530,342
"G5101275","1830","Virginia","510","Nicholas","1275","Nicholas",27,17,11,2,1,0,20,20,13,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1692,1532,58,63,1,0,121,1
"G5101290","1830","Virginia","510","Norfolk","1290","Norfolk",953,929,658,403,159,1,864,842,520,354,152,3,171,119,83,44,30,0,183,162,86,67,23,2,3946,4238,3103,2735,447,523,5838,970
"G5101310","1830","Virginia","510","Northampton","1310","Northampton",594,548,394,287,131,6,548,504,361,224,132,5,227,138,101,67,54,1,211,200,164,113,57,0,1735,1839,1960,1774,588,745,3734,1333
"G5101330","1830","Virginia","510","Northumberland","1330","Northumberland",641,446,330,188,130,1,556,441,288,206,128,2,106,80,34,27,18,0,112,90,44,36,20,0,2003,2026,1736,1621,265,302,3357,567
"G5101350","1830","Virginia","510","Nottoway","1350","Nottoway",1177,955,653,463,180,1,1233,1012,604,449,213,2,45,16,36,13,9,0,35,39,13,14,3,0,1471,1494,3429,3513,119,104,6942,223
"G5101355","1830","Virginia","510","Ohio","1355","Ohio",59,66,16,10,1,0,63,94,29,15,6,1,37,26,12,16,4,1,30,26,20,17,6,0,7681,7348,152,208,96,99,360,195
"G5101370","1830","Virginia","510","Orange","1370","Orange",1510,1139,687,498,204,5,1521,1196,666,407,147,3,43,35,6,7,2,0,35,30,11,21,8,0,3205,3251,4043,3940,93,105,7983,198
"G5101410","1830","Virginia","510","Patrick","1410","Patrick",315,276,130,87,24,0,364,290,151,104,40,1,21,16,7,6,1,0,24,18,14,8,2,0,2723,2773,832,950,51,66,1782,117
"G5101415","1830","Virginia","510","Pendleton","1415","Pendleton",97,88,20,34,10,3,86,86,38,30,4,0,5,2,0,2,0,0,6,3,3,1,1,0,2958,2794,252,244,9,14,496,23
"G5101430","1830","Virginia","510","Pittsylvania","1430","Pittsylvania",2194,1725,887,539,180,0,2032,1677,971,573,216,5,73,52,27,17,8,0,67,52,28,12,5,0,7325,7369,5525,5474,177,164,10999,341
"G5101437","1830","Virginia","510","Pocahontas","1437","Pocahontas",39,47,14,10,5,0,46,30,23,11,2,0,3,0,1,1,2,0,5,3,2,0,0,0,1165,1133,115,112,7,10,227,17
"G5101450","1830","Virginia","510","Powhatan","1450","Powhatan",884,785,534,483,192,0,938,740,448,339,128,1,63,51,17,29,12,0,67,62,36,33,14,0,1341,1320,2878,2594,172,212,5472,384
"G5101455","1830","Virginia","510","Preston","1455","Preston",22,25,8,5,4,0,27,18,9,5,6,0,7,2,3,2,0,0,7,1,5,0,0,0,2549,2439,64,65,14,13,129,27
"G5101470","1830","Virginia","510","Prince Edward","1470","Prince Edward",1517,1335,892,581,195,1,1458,1213,711,498,189,3,78,67,45,26,16,0,80,86,39,22,16,0,2547,2492,4521,4072,232,243,8593,475
"G5101490","1830","Virginia","510","Prince George","1490","Prince George",757,633,472,346,177,1,742,603,416,295,155,1,118,98,44,48,31,0,99,118,63,59,21,1,1533,1536,2386,2212,339,361,4598,700
"G5101510","1830","Virginia","510","Princess Anne","1510","Princess Anne",702,572,313,240,94,5,627,535,338,208,94,6,70,41,20,21,18,1,58,46,27,24,16,1,2520,2505,1926,1808,171,172,3734,343
"G5101530","1830","Virginia","510","Prince William","1530","Prince William",776,500,348,214,99,0,689,533,337,226,120,0,58,42,31,16,10,0,67,45,41,28,23,0,2553,2574,1937,1905,157,204,3842,361
"G5101557","1830","Virginia","510","Randolph","1557","Randolph",41,44,20,11,4,0,47,56,20,12,4,0,34,9,5,7,3,0,27,11,11,4,4,0,2422,2204,120,139,58,57,259,115
"G5101590","1830","Virginia","510","Richmond","1590","Richmond",475,348,207,159,113,0,485,325,243,177,97,1,98,44,37,12,14,0,94,67,35,29,20,0,1425,1550,1302,1328,205,245,2630,450
"G5101630","1830","Virginia","510","Rockbridge","1630","Rockbridge",631,550,380,207,51,1,592,519,261,151,54,1,68,81,44,21,8,0,46,50,32,20,11,0,5355,5110,1820,1578,222,159,3398,381
"G5101650","1830","Virginia","510","Rockingham","1650","Rockingham",469,358,203,125,39,0,454,354,170,113,36,0,109,87,46,26,17,0,93,84,37,31,18,0,8947,8867,1194,1127,285,263,2321,548
"G5101670","1830","Virginia","510","Russell","1670","Russell",141,109,48,30,8,0,120,121,47,40,15,0,7,6,2,3,0,0,7,3,3,1,1,0,3024,2978,336,343,18,15,679,33
"G5101690","1830","Virginia","510","Scott","1690","Scott",75,56,25,12,4,0,64,54,30,8,2,0,0,1,1,3,1,0,3,1,2,2,2,0,2747,2631,172,158,6,10,330,16
"G5101710","1830","Virginia","510","Shenandoah","1710","Shenandoah",415,380,283,165,42,0,422,350,205,120,41,0,79,72,32,35,8,0,98,69,37,21,7,0,8411,8458,1285,1138,226,232,2423,458
